davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.0016740570989794902,1,0,0,0,0,0,0.087883260991934178,0.08651137579218611
1,28,6.9400271491726248e-11,1,0,0,0,0,0,3.4787739870543128e-09,3.3013753685155548e-09
2,29,0.00011531087295640725,1,0,0,0,0,0,0.012139592448119602,0.0080876410644606534
2,28,7.8996350710681085e-12,1,0,0,0,0,0,5.7199167459644611e-10,3.4833100935878409e-10
3,29,4.9990589120314761e-05,1,0,0,0,0,0,0.0043700776114051817,0.0027509653142619365
3,28,2.9339564924029953e-12,1,0,0,0,0,0,3.2614519500667525e-10,2.1130734148498049e-10
4,29,2.1971705212639394e-05,1,0,0,0,0,0,0.0010709355283447686,0.00082831665854881807
4,28,2.2734693883556041e-12,1,0,0,0,0,0,1.247769279060711e-10,9.7133579536810319e-11
5,29,1.0891895240089789e-05,1,0,0,0,0,0,0.00045288144443823169,0.00041785272774472404
5,28,2.4928979806140785e-12,1,0,0,0,0,0,1.3783294110273143e-10,9.2726297229398976e-11
6,29,7.7645798893900607e-06,1,0,0,0,0,0,0.00040663385217423276,0.00036105769564925415
6,28,2.1741481360177934e-12,1,0,0,0,0,0,7.7077943155938269e-11,6.1513115816586456e-11
7,29,7.185807841362485e-06,1,0,0,0,0,0,0.00048845039343628667,0.00036166705730019945
7,28,1.6512041271922066e-12,1,0,0,0,0,0,8.3696597395917553e-11,4.434463585067868e-11
8,29,6.1030422831144308e-06,1,0,0,0,0,0,0.00043290515121009639,0.00029005084904419484
8,28,1.1242519252269053e-12,1,0,0,0,0,0,4.2749824457259513e-11,3.0423824983421512e-11
9,29,4.7245236542141298e-06,1,0,0,0,0,0,0.00029745044394450024,0.00020334526061933095
9,28,7.541304589629855e-13,1,0,0,0,0,0,4.031554189089915e-11,1.945976875218548e-11
10,29,3.1962110885222619e-06,1,0,0,0,0,0,0.00023901400272230026,0.00016183040433198832
10,28,5.4907847253659519e-13,1,0,0,0,0,0,2.6026740182837306e-11,1.2846885615371021e-11
11,29,2.4054278839125326e-06,1,0,0,0,0,0,0.00011437657465221751,9.1201872421054937e-05
11,28,4.1568823145261559e-13,1,0,0,0,0,0,1.8681737962948285e-11,1.0589607886040271e-11
12,29,1.3687814282339555e-06,1,0,0,0,0,0,9.1877517343332549e-05,6.1128784415028973e-05
12,28,2.5144250027329193e-13,1,0,0,0,0,0,2.1887862055984319e-11,1.6320154999004792e-11
13,29,1.0323011176899257e-06,1,0,0,0,0,0,4.1942898208978657e-05,3.7079473532515644e-05
13,28,2.3584070467650864e-13,1,0,0,0,0,0,1.0553312658210856e-11,7.5733818138788822e-12
14,29,6.1239775509262015e-07,1,0,0,0,0,0,3.8182046246831893e-05,3.486230974254149e-05
14,28,1.8436327222104637e-13,1,0,0,0,0,0,1.370809761784444e-11,8.3310184949020004e-12
15,29,4.7773901875288606e-07,1,0,0,0,0,0,4.1107527601301899e-05,2.8713895133389203e-05
15,24,1.8227366458482438e-13,1,0,0,0,0,0,8.2523404395180895e-12,7.0666408786625368e-12
16,29,3.4998228109659689e-07,1,0,0,0,0,0,2.4651735072326028e-05,1.637751319588369e-05
16,28,1.5453477978670339e-13,1,0,0,0,0,0,6.4190040429991326e-12,5.3143829352274621e-12
17,29,2.3364804701087846e-07,1,0,0,0,0,0,1.126101378642095e-05,9.1933582347271048e-06
17,28,1.2120225614967165e-13,1,0,0,0,0,0,5.585790699366379e-12,4.085693744968717e-12
18,29,1.8475041622270117e-07,1,0,0,0,0,0,7.7658367074097485e-06,7.0473064983388461e-06
18,1,9.132439930887328e-14,0,0,1,0,0,0,0,0
18,28,9.0580225107856945e-14,0,0,1,0,0,0,0,0
18,27,7.0886179846754298e-14,0,0,1,0,0,0,0,0
18,13,4.8266854531075945e-14,0,0,1,0,0,0,0,0
18,6,4.5864479659145138e-14,0,0,1,0,0,0,0,0
18,9,4.578718847624739e-14,0,0,1,0,0,0,0,0
18,24,4.4978290586575531e-14,0,0,1,0,0,0,0,0
18,12,4.0518392254521907e-14,0,0,1,0,0,0,0,0
18,22,3.894562810491677e-14,0,0,1,0,0,0,0,0
