method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,0,-40.190776252600706,6.0075253753887515e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,1,-39.587783846039727,8.9723596496938299e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,2,-39.530151400182994,1.8162679929990218e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,3,-39.53015140018298,3.8855439390823476e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,4,-39.530151400182937,2.0303423952545679e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,5,-39.412585414388552,3.9929054685728146e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,6,-39.412585414388509,3.7996156300100712e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,7,-39.402524307527834,2.5821374041029138e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,8,-39.402524307527742,3.7259890726186435e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,9,-39.402524307527713,4.0900062444191694e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,10,-39.376663783891829,3.6125695156801893e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,11,-39.376663783891743,3.3696157020674431e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,12,-39.376663783891622,3.0018323680199538e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,13,-39.367701470295536,3.3138237297352081e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,14,-39.367701470295465,4.7913478609894726e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,15,-39.364323150450069,1.2781617918180043e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,16,-39.364323150450048,2.1431400919729796e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,17,-39.364323150450019,1.7861565890025429e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,18,-39.3127867077933,1.9719754800478782e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,19,-39.312786707793293,1.1562529120223632e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,20,-39.312786707793279,1.343833447352484e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,21,-39.290219883813172,2.9858654592912483e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,22,-39.290219883813108,2.3577689654403305e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,23,-39.290219883813087,3.6771297770825908e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,24,-39.176458439525994,4.0508609139707254e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,25,-39.059902131173622,4.1041374071837454e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,26,-39.059902131173473,2.2497850809078092e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,27,-39.059902131173452,6.1490923356521864e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,28,-39.023899884567186,7.3998076568640368e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,29,-39.013014208761142,7.3548101542611783e-14
