davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
31,29,1,0,1.6339867284504837e-09,1.346864377362731e-09,4.5495192460408588e-11,1.9669559097959051e-11,5.1606999347594012e-13,5.0862320651498046e-13,4.5495192460408588e-11,1.9669559097959051e-11,1,none,77,78,1.354472090042691e-14,1.4432899320127035e-14,1,31,1.9669559097959051e-11,5.0862320651498046e-13,1.9669559097959051e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806100892,0.0002789489476526122,4.5498119359461272e-11,1.9676134088644275e-11,4.5495192460408588e-11,1.9669559097959051e-11,1.0000000000000122,8.9417522825641126e-13,8.9391847340140725e-13,1.0000000000000044,0,soft,active,0,1
32,29,1,0,6.8370008323334445e-10,6.1341500853602932e-10,1.9669559097959051e-11,9.4309101502411655e-12,5.0862320651498046e-13,5.0369244031245956e-13,1.9669559097959051e-11,9.4309101502411655e-12,1,none,78,79,1.4432899320127035e-14,1.354472090042691e-14,1,32,9.4309101502411655e-12,5.0369244031245956e-13,9.4309101502411655e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806086681,0.00027894894765224818,1.9676134088644275e-11,9.4443513454524645e-12,1.9669559097959051e-11,9.4309101502411655e-12,1.0000000000000135,8.0696392550035607e-14,8.0784730855401314e-14,1.0000000000000022,0,soft,active,0,1
33,29,1,0,3.2737753902373157e-10,2.9065976161980164e-10,9.4309101502411655e-12,4.4429892004482299e-12,5.0369244031245956e-13,5.0224996864189509e-13,9.4309101502411655e-12,4.4429892004482299e-12,1,none,79,80,1.354472090042691e-14,1.9539925233402755e-14,1,33,4.4429892004482299e-12,5.0224996864189509e-13,4.4429892004482299e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806100892,0.0002789489476526122,9.4443513454524645e-12,4.4712870704418414e-12,9.4309101502411655e-12,4.4429892004482299e-12,1.0000000000000124,4.5690228148031397e-13,4.5660914792644604e-13,1.0000000000000058,0,soft,active,0,1
34,29,1,0,1.5636950649456566e-10,1.4039442922399633e-10,4.4429892004482299e-12,2.0649068427376952e-12,5.0224996864189509e-13,5.0257820268903658e-13,4.4429892004482299e-12,2.0649068427376952e-12,1,none,80,81,1.9539925233402755e-14,1.4432899320127035e-14,1,34,2.0649068427376952e-12,5.0224996864189509e-13,2.0649068427376952e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,34,0,12,0,0.010885675806122208,0.00027894894765315836,4.4712870704418414e-12,2.1251882549560401e-12,4.4429892004482299e-12,2.0649068427376952e-12,1.000000000000014,5.5198081112102651e-13,5.5214720058532815e-13,0.99999999999999478,0,soft,active,0,1
35,29,1,0,7.4072532547987559e-11,6.5353888558748879e-11,2.0649068427376952e-12,1.030107615578393e-12,5.0257820268903658e-13,5.0260260774047525e-13,2.0649068427376952e-12,1.030107615578393e-12,1,none,81,82,1.4432899320127035e-14,1.4876988529977098e-14,1,35,1.030107615578393e-12,5.0224996864189509e-13,1.030107615578393e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,35,0,12,0,0.010885675806115103,0.00027894894765297627,2.1251882549560401e-12,1.1461810855969174e-12,2.0649068427376952e-12,1.030107615578393e-12,1.0000000000000138,9.3203180057853655e-13,9.3168896447784685e-13,1.0000000000000016,0,soft,active,0,1
36,29,1,0,3.9306080422357694e-11,3.4481961175831632e-11,1.030107615578393e-12,6.7492669123796561e-13,5.0260260774047525e-13,5.0200973438986618e-13,1.030107615578393e-12,6.7492669123796561e-13,1,none,82,83,1.4876988529977098e-14,1.4210854715202004e-14,1,36,6.7492669123796561e-13,5.0200973438986618e-13,6.7492669123796561e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,36,0,12,0,0.010885675806115103,0.00027894894765297644,1.1461810855969174e-12,8.4115385748839804e-13,1.030107615578393e-12,6.7492669123796561e-13,1.0000000000000131,1.4414368756760317e-12,1.4415818828214795e-12,0.99999999999999689,0,converged,converged,0,0
37,none,0,30,,,6.7492669123796561e-13,6.7492669123796561e-13,5.0200973438986618e-13,5.0200973438986618e-13,6.7492669123796561e-13,6.7492669123796561e-13,0,no_valid_correction,83,83,1.4210854715202004e-14,1.4210854715202004e-14,0,36,6.7492669123796561e-13,5.0200973438986618e-13,6.7492669123796561e-13,1,0,0,1,no_valid_correction,0,1,3e-09,36,1,12,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,inactive,inactive,0,0
