N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
16384,0.06,rayleigh_mixed_no_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.51957048112526538,0.75554490303620692,1.047592088393867,5.0349768922664229,0.49009794797748329,7.8477823127992448,1.2492940065328404,5.3660300835846856e-07,7.7181888176215591e-14,7,9,true,true,NVIDIA A100-SXM4-80GB,ok,
