method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,0,-40.190776252600706,6.9171649653976307e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,1,-39.587783846039713,6.6490229297195576e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,2,-39.530151400183044,1.0257252764866817e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,3,-39.530151400182973,1.4940280933794631e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,4,-39.53015140018293,1.033699226214632e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,5,-39.412585414388545,1.2382627000675668e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,6,-39.412585414388516,1.1181400046952166e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,7,-39.40252430752777,1.3901804081893425e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,8,-39.402524307527671,1.5117261990322803e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,9,-39.402524307527621,1.032495607027897e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,10,-39.376663783891757,1.441690968474047e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,11,-39.376663783891736,9.7363345226903683e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,12,-39.376663783891722,9.5124226256360343e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,13,-39.367701470295465,1.5108783519882812e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,14,-39.367701470295408,1.0150675299938966e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,15,-39.364323150450048,8.5890978620610961e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,16,-39.364323150450012,8.2941326645625852e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,17,-39.364323150449977,1.1209019186607882e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,18,-39.312786707793435,1.3824761224320642e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,19,-39.312786707793364,1.5473603405590936e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,20,-39.31278670779318,1.0833705710471667e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,21,-39.290219883813265,1.5861764460881261e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,22,-39.290219883813002,1.2512404542364322e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,23,-39.290219883812924,1.3846699723616039e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,24,-39.176458439526037,1.3950164917858575e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,25,-39.059902131173573,1.7118881252851536e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,26,-39.059902131173558,1.5280268325737236e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,27,-39.059902131173345,1.9268216186373575e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,28,-39.023899884567243,1.6092439582965254e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,29,-39.013014208760865,5.0803095999687211e-09
