method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600699,8.3317044656202733e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039713,3.0513428393455151e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183037,5.2063557384719256e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183009,9.1875209715480572e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183001,6.3123301256264366e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.412585414388552,1.4823680398003901e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388495,1.4112667835164715e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.40252430752777,5.4521999650439606e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527727,4.1535742222805182e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527656,1.8150602504168949e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891686,3.077795685656821e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891672,1.0880751440778807e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891651,1.0911133947935272e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295465,2.6822578166120216e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295373,1.3889296337420529e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450005,5.463965855255211e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150449991,1.3343913565424902e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.36432315044997,8.7000955950781378e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793194,8.28069982569838e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793194,1.3637678834845339e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793173,7.5763706619486659e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813165,1.7306319744602995e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.29021988381313,2.7230232864479036e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813108,1.1836665216023957e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.17645843952598,6.3489544981253509e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.05990213117348,3.3074843759039602e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173473,3.2840563805089938e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173374,4.8553301559061846e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567051,6.986776368085436e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013010752189899,2.7998750048188277e-05
