davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
9,29,3.4192662249152664e-06,2.2428526060969692e-06,1,51,2.2428526060969692e-06,29,6.6829660283942614e-13,2.2428526060969692e-06,1.4432899320127035e-14,0,1,9,2.2428526060969692e-06,6.6829660283942614e-13,2.2428526060969692e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885707170338321,0.00027894975137129549,2.4177863343183973e-06,1.5859362869732653e-06,3.4192662249132878e-06,2.2428526060971288e-06,1.0000000000000104,3.9599589041041127e-14,2.411129261626815e-14,0.99999996846459627,0,active,active,0,0
9,28,9.4434757186799625e-13,6.6829660283942614e-13,1,51,2.2428526060969692e-06,29,6.6829660283942614e-13,2.2428526060969692e-06,1.4432899320127035e-14,0,1,9,2.2428526060969692e-06,6.6829660283942614e-13,2.2428526060969692e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885707170338321,0.00027894975137129549,2.4177863343183973e-06,1.5859362869732653e-06,3.4192662249132878e-06,2.2428526060971288e-06,1.0000000000000104,3.9599589041041127e-14,2.411129261626815e-14,0.99999996846459627,0,active,active,0,0
10,29,2.2428526060969692e-06,1.7141183449136384e-06,1,35,1.7141183449136384e-06,29,5.9749161949834464e-13,1.7141183449136384e-06,1.6875389974302379e-14,1,1,10,1.7141183449136384e-06,5.9749161949834464e-13,1.7141183449136384e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885691348448745,0.00027894934593028053,1.5859362869732653e-06,1.2120647054449123e-06,2.2428526060971288e-06,1.714118344913847e-06,1.0000000000000187,4.8690976846875764e-13,5.2283373877489559e-13,0.99999992046696351,0,active,active,0,0
10,28,6.6829660283942614e-13,5.9749161949834464e-13,1,35,1.7141183449136384e-06,29,5.9749161949834464e-13,1.7141183449136384e-06,1.6875389974302379e-14,1,1,10,1.7141183449136384e-06,5.9749161949834464e-13,1.7141183449136384e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885691348448745,0.00027894934593028053,1.5859362869732653e-06,1.2120647054449123e-06,2.2428526060971288e-06,1.714118344913847e-06,1.0000000000000187,4.8690976846875764e-13,5.2283373877489559e-13,0.99999992046696351,0,active,active,0,0
11,29,1.7141183449136384e-06,1.1946528038403257e-06,1,37,1.1946528038403257e-06,29,3.2620666557834404e-13,1.1946528038403257e-06,1.7097434579227411e-14,0,1,11,1.1946528038403257e-06,3.2620666557834404e-13,1.1946528038403257e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885683163316173,0.00027894913618362255,1.2120647054449123e-06,8.4474709875857677e-07,1.714118344913847e-06,1.1946528038396639e-06,1.0000000000000138,4.5677051440272652e-13,4.5815524698037437e-13,0.99999999542522744,0,active,active,0,0
11,28,5.9749161949834464e-13,3.2620666557834404e-13,1,37,1.1946528038403257e-06,29,3.2620666557834404e-13,1.1946528038403257e-06,1.7097434579227411e-14,0,1,11,1.1946528038403257e-06,3.2620666557834404e-13,1.1946528038403257e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885683163316173,0.00027894913618362255,1.2120647054449123e-06,8.4474709875857677e-07,1.714118344913847e-06,1.1946528038396639e-06,1.0000000000000138,4.5677051440272652e-13,4.5815524698037437e-13,0.99999999542522744,0,active,active,0,0
12,29,1.1946528038403257e-06,6.8236753049988155e-07,1,39,6.8236753049988155e-07,29,2.113220401292486e-13,6.8236753049988155e-07,2.0095036745715333e-14,0,1,12,6.8236753049988155e-07,2.113220401292486e-13,6.8236753049988155e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885679036526597,0.00027894903043331094,8.4474709875857677e-07,4.8250670807782435e-07,1.1946528038396639e-06,6.8236753049962331e-07,1.0000000000000151,3.4138211744700612e-13,3.4172691919100353e-13,0.99999999653136695,0,active,active,0,0
12,28,3.2620666557834404e-13,2.113220401292486e-13,1,39,6.8236753049988155e-07,29,2.113220401292486e-13,6.8236753049988155e-07,2.0095036745715333e-14,0,1,12,6.8236753049988155e-07,2.113220401292486e-13,6.8236753049988155e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885679036526597,0.00027894903043331094,8.4474709875857677e-07,4.8250670807782435e-07,1.1946528038396639e-06,6.8236753049962331e-07,1.0000000000000151,3.4138211744700612e-13,3.4172691919100353e-13,0.99999999653136695,0,active,active,0,0
13,29,6.8236753049988155e-07,4.5607398315232795e-07,1,41,4.5607398315232795e-07,29,1.1824535622698618e-13,4.5607398315232795e-07,1.4654943925052066e-14,0,1,13,4.5607398315232795e-07,1.1824535622698618e-13,4.5607398315232795e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885677119318871,0.0002789489813042456,4.8250670807782435e-07,3.2249300621051418e-07,6.8236753049962331e-07,4.5607398315336546e-07,1.0000000000000129,7.9536937057782622e-13,7.9531112298332045e-13,0.99999999888676494,0,active,active,0,0
13,28,2.113220401292486e-13,1.1824535622698618e-13,1,41,4.5607398315232795e-07,29,1.1824535622698618e-13,4.5607398315232795e-07,1.4654943925052066e-14,0,1,13,4.5607398315232795e-07,1.1824535622698618e-13,4.5607398315232795e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885677119318871,0.0002789489813042456,4.8250670807782435e-07,3.2249300621051418e-07,6.8236753049962331e-07,4.5607398315336546e-07,1.0000000000000129,7.9536937057782622e-13,7.9531112298332045e-13,0.99999999888676494,0,active,active,0,0
14,29,4.5607398315232795e-07,2.9475958029941306e-07,1,43,2.9475958029941306e-07,29,1.1912862817234232e-13,2.9475958029941306e-07,1.3766765505351941e-14,0,1,14,2.9475958029941306e-07,1.1824535622698618e-13,2.9475958029941306e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885676423136204,0.00027894896346434081,3.2249300621051418e-07,2.0842649804977673e-07,4.5607398315336546e-07,2.9475958029990052e-07,1.0000000000000118,5.9218148121355029e-13,5.9222315335889347e-13,0.99999999940837991,0,active,active,0,0
14,26,1.4849810475646564e-13,4.7659476172108405e-14,1,43,2.9475958029941306e-07,29,1.1912862817234232e-13,2.9475958029941306e-07,1.3766765505351941e-14,0,1,14,2.9475958029941306e-07,1.1824535622698618e-13,2.9475958029941306e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885676423136204,0.00027894896346434081,3.2249300621051418e-07,2.0842649804977673e-07,4.5607398315336546e-07,2.9475958029990052e-07,1.0000000000000118,5.9218148121355029e-13,5.9222315335889347e-13,0.99999999940837991,0,active,active,0,0
15,29,2.9475958029941306e-07,2.1040042863856021e-07,1,45,2.1040042863856021e-07,29,1.2009222470753232e-13,2.1040042863856021e-07,1.5987211554602254e-14,0,1,15,2.1040042863856021e-07,1.1824535622698618e-13,2.1040042863856021e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885676129312571,0.0002789489559350155,2.0842649804977673e-07,1.4877556985405046e-07,2.9475958029990052e-07,2.1040042863735028e-07,1.0000000000000127,1.3197053272656523e-13,1.3172417392821412e-13,0.99999999977031118,0,active,active,0,0
15,27,1.4933934218527808e-13,4.827128287618035e-14,1,45,2.1040042863856021e-07,29,1.2009222470753232e-13,2.1040042863856021e-07,1.5987211554602254e-14,0,1,15,2.1040042863856021e-07,1.1824535622698618e-13,2.1040042863856021e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885676129312571,0.0002789489559350155,2.0842649804977673e-07,1.4877556985405046e-07,2.9475958029990052e-07,2.1040042863735028e-07,1.0000000000000127,1.3197053272656523e-13,1.3172417392821412e-13,0.99999999977031118,0,active,active,0,0
16,29,2.1040042863856021e-07,1.5981502761519873e-07,1,47,1.5981502761519873e-07,29,1.1216435566230421e-13,1.5981502761519873e-07,1.6209256159527285e-14,0,1,16,1.5981502761519873e-07,1.1216435566230421e-13,1.5981502761519873e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675989207755,0.00027894895234478441,1.4877556985405046e-07,1.1300628976446266e-07,2.1040042863735028e-07,1.5981502761832796e-07,1.000000000000014,2.3851068608968629e-13,2.3845036493478272e-13,0.99999999982701748,0,active,active,0,0
16,28,1.2009222470753232e-13,1.1216435566230421e-13,1,47,1.5981502761519873e-07,29,1.1216435566230421e-13,1.5981502761519873e-07,1.6209256159527285e-14,0,1,16,1.5981502761519873e-07,1.1216435566230421e-13,1.5981502761519873e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675989207755,0.00027894895234478441,1.4877556985405046e-07,1.1300628976446266e-07,2.1040042863735028e-07,1.5981502761832796e-07,1.000000000000014,2.3851068608968629e-13,2.3845036493478272e-13,0.99999999982701748,0,active,active,0,0
17,29,1.5981502761519873e-07,1.3601478193483468e-07,1,49,1.3601478193483468e-07,29,9.6402880648529401e-14,1.3601478193483468e-07,1.5765166949677223e-14,0,1,17,1.3601478193483468e-07,9.6402880648529401e-14,1.3601478193483468e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675914863668,0.00027894895043969331,1.1300628976446266e-07,9.617697464759139e-08,1.5981502761832796e-07,1.3601478193460315e-07,1.0000000000000129,2.1032697466673188e-13,2.1025097279323426e-13,0.99999999989129373,0,soft,active,0,1
17,28,1.1216435566230421e-13,9.6402880648529401e-14,1,49,1.3601478193483468e-07,29,9.6402880648529401e-14,1.3601478193483468e-07,1.5765166949677223e-14,0,1,17,1.3601478193483468e-07,9.6402880648529401e-14,1.3601478193483468e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675914863668,0.00027894895043969331,1.1300628976446266e-07,9.617697464759139e-08,1.5981502761832796e-07,1.3601478193460315e-07,1.0000000000000129,2.1032697466673188e-13,2.1025097279323426e-13,0.99999999989129373,0,soft,active,0,1
18,29,1.3601478193483468e-07,1.0601552361123521e-07,1,50,1.0601552361123521e-07,29,9.668823437775876e-14,1.0601552361123521e-07,1.5543122344752192e-14,0,1,18,1.0601552361123521e-07,9.6402880648529401e-14,1.0601552361123521e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675869857891,0.00027894894928640599,9.617697464759139e-08,7.4964295656307247e-08,1.3601478193460315e-07,1.0601552361085237e-07,1.0000000000000122,4.5904472103775461e-13,4.5939955801036736e-13,0.99999999987213173,0,soft,active,0,1
19,29,1.0601552361123521e-07,7.1896587548332518e-08,1,51,7.1896587548332518e-08,29,9.6151342896920445e-14,7.1896587548332518e-08,1.5543122344752192e-14,0,1,19,7.1896587548332518e-08,9.6151342896920445e-14,7.1896587548332518e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675834863662,0.00027894894838966763,7.4964295656307247e-08,5.0838564600066108e-08,1.0601552361085237e-07,7.1896587548930007e-08,1.0000000000000135,3.4197320461187274e-13,3.4182080555000746e-13,0.99999999994249922,0,soft,active,0,1
20,29,7.1896587548332518e-08,3.9458287850448737e-08,1,52,3.9458287850448737e-08,29,9.0775846517271225e-14,3.9458287850448737e-08,1.4432899320127035e-14,0,1,20,3.9458287850448737e-08,9.0775846517271225e-14,3.9458287850448737e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675816254547,0.00027894894791280294,5.0838564600066108e-08,2.7901222913511283e-08,7.1896587548930007e-08,3.9458287850977921e-08,1.0000000000000115,5.1341433550323573e-14,5.2090504477706781e-14,0.99999999997993927,0,soft,active,0,1
21,29,3.9458287850448737e-08,1.9008820433343142e-08,1,53,1.9008820433343142e-08,29,8.5591744995942238e-14,1.9008820433343142e-08,1.3988810110276972e-14,0,1,21,1.9008820433343142e-08,8.5591744995942238e-14,1.9008820433343142e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.010885675809085171,0.00027894894772908521,2.7901222913511283e-08,1.3441265830180588e-08,3.9458287850977921e-08,1.9008820432310764e-08,1.0000000000000127,6.7848310512561008e-14,6.8560724614189288e-14,0.99999999999662215,0,soft,active,0,1
22,29,1.9008820433343142e-08,1.0373960956079955e-08,1,54,1.0373960956079955e-08,29,8.5555152558044072e-14,1.0373960956079955e-08,1.5543122344752192e-14,0,1,22,1.0373960956079955e-08,8.5555152558044072e-14,1.0373960956079955e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.01088567580706723,0.00027894894767737462,1.3441265830180588e-08,7.3354981406283265e-09,1.9008820432310764e-08,1.0373960956886289e-08,1.0000000000000115,1.4701543377904126e-13,1.469259818746327e-13,0.99999999999946598,0,soft,active,0,1
23,29,1.0373960956079955e-08,9.0062675809710862e-09,1,35,9.0062675809710862e-09,29,8.4924219442772793e-14,9.0062675809710862e-09,1.4321877017664519e-14,1,1,23,9.0062675809710862e-09,8.4924219442772793e-14,9.0062675809710862e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806456163,0.00027894894766171646,7.3354981406283265e-09,6.3683928795211007e-09,1.0373960956886289e-08,9.0062675803385528e-09,1.0000000000000115,1.6450653137940387e-13,1.6452847634656422e-13,0.99999999999964306,0,soft,active,0,1
24,29,9.0062675809710862e-09,6.3557949465322032e-09,1,36,6.3557949465322032e-09,29,8.5250528716437273e-14,6.3557949465322032e-09,1.7541523789077473e-14,0,1,24,6.3557949465322032e-09,8.4924219442772793e-14,6.3557949465322032e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675806292738,0.0002789489476575284,6.3683928795211007e-09,4.4942257071674393e-09,9.0062675803385528e-09,6.3557949468703679e-09,1.0000000000000104,2.6327025770115964e-12,2.6328161670838439e-12,0.99999999999986,0,soft,active,0,1
25,29,6.3557949465322032e-09,3.3821527896293947e-09,1,37,3.3821527896293947e-09,29,8.4938116815134909e-14,3.3821527896293947e-09,1.4876988529977098e-14,0,1,25,3.3821527896293947e-09,8.4924219442772793e-14,3.3821527896293947e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806335371,0.00027894894765862079,4.4942257071674393e-09,2.3915431730064926e-09,6.3557949468703679e-09,3.3821527891975428e-09,1.0000000000000129,1.0499672567121835e-13,1.0612467915649398e-13,0.99999999999992817,0,soft,active,0,1
26,29,3.3821527896293947e-09,1.6859745530072618e-09,1,38,1.6859745530072618e-09,29,8.5237451495177554e-14,1.6859745530072618e-09,1.6653345369377348e-14,0,1,26,1.6859745530072618e-09,8.4924219442772793e-14,1.6859745530072618e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.010885675806243,0.00027894894765625392,2.3915431730064926e-09,1.1921640402220487e-09,3.3821527891975428e-09,1.6859745521014221e-09,1.0000000000000107,1.8268821710691783e-13,1.8063116714887634e-13,0.99999999999998312,0,soft,active,0,1
27,29,1.6859745530072618e-09,9.2468202872020063e-10,1,39,9.2468202872020063e-10,29,8.538219177067924e-14,9.2468202872020063e-10,1.4876988529977098e-14,0,1,27,9.2468202872020063e-10,8.4924219442772793e-14,9.2468202872020063e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806221684,0.00027894894765570781,1.1921640402220487e-09,6.538489378868476e-10,1.6859745521014221e-09,9.246820317620405e-10,1.0000000000000107,6.9777619005221964e-13,6.9930280080455215e-13,0.99999999999999867,0,soft,active,0,1
28,29,9.2468202872020063e-10,5.1314809794970624e-10,1,40,5.1314809794970624e-10,29,8.5753128413206812e-14,5.1314809794970624e-10,1.5543122344752192e-14,0,1,28,5.1314809794970624e-10,8.4924219442772793e-14,5.1314809794970624e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806214579,0.00027894894765552561,6.538489378868476e-10,3.6285050439491394e-10,9.246820317620405e-10,5.1314809726405829e-10,1.0000000000000111,2.325250708751512e-14,2.198126656215237e-14,0.99999999999999234,0,soft,active,0,1
29,29,5.1314809794970624e-10,2.4991854135519513e-10,1,41,2.4991854135519513e-10,29,8.4166798021301673e-14,2.4991854135519513e-10,1.4654943925052066e-14,0,1,29,2.4991854135519513e-10,8.4166798021301673e-14,2.4991854135519513e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806264317,0.00027894894765680009,3.6285050439491394e-10,1.767191057300274e-10,5.1314809726405829e-10,2.4991854187638913e-10,1.0000000000000115,1.3063935900919788e-12,1.3040435503680536e-12,1.0000000000000027,0,soft,active,0,1
30,29,2.4991854135519513e-10,1.3011036528062883e-10,1,42,1.3011036528062883e-10,29,8.4465429593878144e-14,1.3011036528062883e-10,1.4876988529977098e-14,0,1,30,1.3011036528062883e-10,8.4166798021301673e-14,1.3011036528062883e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806278527,0.000278948947657164,1.767191057300274e-10,9.200194109968335e-11,2.4991854187638913e-10,1.3011036543432734e-10,1.0000000000000127,4.8574676847806253e-13,4.832196627148491e-13,1.0000000000000007,0,soft,active,0,1
