method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.19077625260072,4.347673642054656e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.587783846039756,1.3211120411072598e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.53015140018303,5.2132955840514702e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400183023,5.2622249815472817e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.530151400183016,5.5554844921102054e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388587,5.2929685765540062e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388587,6.3029583253166185e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527756,3.6540826241073825e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.402524307527749,4.0367614999181386e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527749,4.6494971474388069e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.376663783891708,4.9172450487056837e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891701,5.4922413056047361e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.376663783891651,4.6955216037462736e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295493,8.1018908444008375e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295472,7.0678965767995441e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150450048,6.1159002097197838e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150450026,3.6238793385169338e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150450005,5.7065586103012869e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.312786707793279,3.3856751465478156e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793258,4.5649797122782756e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793208,3.360898331940213e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813144,4.4705284673977103e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.290219883813137,5.0854158457608852e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883813101,6.2006538648725591e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.176458439526016,1.8294590569079638e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173573,9.0655653579721348e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.059902131173551,3.3711884899097758e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.059902131173409,3.1067202209498232e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567108,1.3826089064650693e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.013013925375112,6.2428994980085877e-06
