davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after
31,28;29,0,2,9.9383138270349713e-11;0.0003274752698873787,5.8994937212905467e-11;0.00026993724943286178,6.2428994980085877e-06,6.3472181506700835e-06,1.3826089064650693e-12,1.8195918757948792e-12,6.2428994980085877e-06,6.3472181506700835e-06,0,global_not_improved,41,41,1.5765166949677223e-14,1.7763568394002505e-14
