method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600713,5.5347249107791014e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039791,3.9353315314026222e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183058,9.3049495957304457e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183023,9.8239253153242632e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183009,6.9914841672179603e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.412585414388595,1.8093170305157915e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388566,1.8418311420472629e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.402524307527777,2.312653374435735e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527734,2.8131434564114869e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527727,1.2790490637540737e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891708,1.8140841303527122e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891708,1.7237242067644872e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891686,1.3497306162961745e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295508,1.390370957753975e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295472,6.0991625181591973e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450048,7.2612500041930349e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450005,1.2884569086308884e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.36432315044997,1.1074804063471192e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793244,2.1995201283726406e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793208,1.4228551715859157e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793187,1.6179054537111255e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813194,1.6619865865507125e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.290219883813158,5.208074479461183e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813137,8.1380014387525446e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526002,4.0351288924814203e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.059902131173494,5.6417486920433662e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173438,5.7159284238143807e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173409,3.1905109865093331e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567157,1.018965825553185e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013011864858349,1.4980470348537371e-05
