method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,0,-40.190776252600656,1.7667141547558421e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,1,-39.587783846039756,1.0920085601553932e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,2,-39.53015140018303,3.4932215655579831e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,3,-39.530151400183023,3.5736386061849185e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,4,-39.530151400183009,4.0920632954892601e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,5,-39.412585414388545,9.3583226899063177e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,6,-39.412585414388545,6.6085030800631257e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,7,-39.402524307527734,8.2969733280449256e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,8,-39.402524307527734,1.4481962062171963e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,9,-39.40252430752772,8.9429256872873546e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,10,-39.376663783891679,4.2173640169952789e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,11,-39.376663783891672,8.6409615489824187e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,12,-39.376663783891672,5.6080100808566692e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,13,-39.367701470295444,9.5072985915962071e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,14,-39.367701470295444,1.8051064561983777e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,15,-39.364323150450048,3.6789860643514185e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,16,-39.364323150450012,3.9901030049743598e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,17,-39.364323150450012,3.291665260811215e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,18,-39.312786707793258,7.5077313587409362e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,19,-39.312786707793222,3.1814008837376331e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,20,-39.312786707793222,3.8098206321142544e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,21,-39.290219883813158,1.5846682275684556e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,22,-39.290219883813151,6.468375410578286e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,23,-39.290219883813137,6.1998468982704214e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,24,-39.176458439526087,4.9589557621884034e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,25,-39.059902131173551,1.0472631045207036e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,26,-39.059902131173516,2.1156796030358568e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,27,-39.059902131173345,7.2806578927846299e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,28,-39.023899884567108,8.0801110649137229e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,77,30,29,-39.013014208761071,8.873196138788309e-13
