davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
1,29,0.00095211006702717715,3.884849637544581e-05,1,35,3.884849637544581e-05,29,9.5899506090916131e-12,3.884849637544581e-05,1.4876988529977098e-14,0,1,1,3.884849637544581e-05,9.5899506090916131e-12,3.884849637544581e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,1,0,12,0,0.011855239577819532,0.00030379433149652844,0.00095211006702718192,3.8848496375446996e-05,0.00095211006702717715,3.884849637544581e-05,1.0000000000000127,6.4764793713187185e-09,6.4301305458015246e-09,0.99967347186390387,0,active,active,0,0
1,28,9.476759579764516e-11,9.5899506090916131e-12,1,35,3.884849637544581e-05,29,9.5899506090916131e-12,3.884849637544581e-05,1.4876988529977098e-14,0,1,1,3.884849637544581e-05,9.5899506090916131e-12,3.884849637544581e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,1,0,12,0,0.011855239577819532,0.00030379433149652844,0.00095211006702718192,3.8848496375446996e-05,0.00095211006702717715,3.884849637544581e-05,1.0000000000000127,6.4764793713187185e-09,6.4301305458015246e-09,0.99967347186390387,0,active,active,0,0
2,29,3.884849637544581e-05,1.4960024960990031e-05,1,37,1.4960024960990031e-05,29,1.0098252898696269e-11,1.4960024960990031e-05,1.4654943925052066e-14,0,1,2,1.4960024960990031e-05,9.5899506090916131e-12,1.4960024960990031e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,2,0,12,0,0.010888208302667124,0.0002790138436925705,3.8848496375446996e-05,1.4960024960993439e-05,3.884849637544581e-05,1.4960024960990031e-05,1.0000000000000107,7.5371062270850265e-12,5.2321448192139362e-12,0.99999659415156705,0,active,active,0,0
2,28,9.5899506090916131e-12,1.0098252898696269e-11,1,37,1.4960024960990031e-05,29,1.0098252898696269e-11,1.4960024960990031e-05,1.4654943925052066e-14,0,1,2,1.4960024960990031e-05,9.5899506090916131e-12,1.4960024960990031e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,2,0,12,0,0.010888208302667124,0.0002790138436925705,3.8848496375446996e-05,1.4960024960993439e-05,3.884849637544581e-05,1.4960024960990031e-05,1.0000000000000107,7.5371062270850265e-12,5.2321448192139362e-12,0.99999659415156705,0,active,active,0,0
3,29,1.4960024960990031e-05,7.4986845570179923e-06,1,39,7.4986845570179923e-06,29,1.2352540289161623e-11,7.4986845570179923e-06,1.532107773982716e-14,0,1,3,7.4986845570179923e-06,9.5899506090916131e-12,7.4986845570179923e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,3,0,12,0,0.010886201153937236,0.00027896240986007741,1.4960024960993439e-05,7.498684557028166e-06,1.4960024960990031e-05,7.4986845570179923e-06,1.0000000000000109,5.4079844042494508e-12,4.3835251121388428e-12,0.99999970003447169,0,active,active,0,0
3,28,1.0098252898696269e-11,1.2352540289161623e-11,1,39,7.4986845570179923e-06,29,1.2352540289161623e-11,7.4986845570179923e-06,1.532107773982716e-14,0,1,3,7.4986845570179923e-06,9.5899506090916131e-12,7.4986845570179923e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,3,0,12,0,0.010886201153937236,0.00027896240986007741,1.4960024960993439e-05,7.498684557028166e-06,1.4960024960990031e-05,7.4986845570179923e-06,1.0000000000000109,5.4079844042494508e-12,4.3835251121388428e-12,0.99999970003447169,0,active,active,0,0
4,29,7.4986845570179923e-06,4.3614863002464412e-06,1,41,4.3614863002464412e-06,29,1.374390078993329e-11,4.3614863002464412e-06,1.6653345369377348e-14,0,1,4,4.3614863002464412e-06,9.5899506090916131e-12,4.3614863002464412e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,4,0,12,0,0.010885862225116227,0.0002789537246999059,7.498684557028166e-06,4.3614863002680956e-06,7.4986845570179923e-06,4.3614863002464412e-06,1.0000000000000095,9.0001639051059146e-13,6.887814647075885e-13,0.99999992951583694,0,active,active,0,0
4,28,1.2352540289161623e-11,1.374390078993329e-11,1,41,4.3614863002464412e-06,29,1.374390078993329e-11,4.3614863002464412e-06,1.6653345369377348e-14,0,1,4,4.3614863002464412e-06,9.5899506090916131e-12,4.3614863002464412e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,4,0,12,0,0.010885862225116227,0.0002789537246999059,7.498684557028166e-06,4.3614863002680956e-06,7.4986845570179923e-06,4.3614863002464412e-06,1.0000000000000095,9.0001639051059146e-13,6.887814647075885e-13,0.99999992951583694,0,active,active,0,0
5,29,4.3614863002464412e-06,3.2231153447721123e-06,1,43,3.2231153447721123e-06,29,9.2020537300319902e-12,3.2231153447721123e-06,1.5765166949677223e-14,0,1,5,3.2231153447721123e-06,9.2020537300319902e-12,3.2231153447721123e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,5,0,12,0,0.01088577490420306,0.00027895148707338921,4.3614863002680956e-06,3.2231153447852485e-06,4.3614863002464412e-06,3.2231153447721123e-06,1.0000000000000164,3.1052221857225533e-12,2.3788638503699525e-12,0.99999992296250928,0,active,active,0,0
5,28,1.374390078993329e-11,9.2020537300319902e-12,1,43,3.2231153447721123e-06,29,9.2020537300319902e-12,3.2231153447721123e-06,1.5765166949677223e-14,0,1,5,3.2231153447721123e-06,9.2020537300319902e-12,3.2231153447721123e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,5,0,12,0,0.01088577490420306,0.00027895148707338921,4.3614863002680956e-06,3.2231153447852485e-06,4.3614863002464412e-06,3.2231153447721123e-06,1.0000000000000164,3.1052221857225533e-12,2.3788638503699525e-12,0.99999992296250928,0,active,active,0,0
