davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
31,29,1,0,1.1163907452133063e-10,1.0004160877758743e-10,2.899475234548545e-12,1.8966444296456261e-12,5.594410963298477e-13,5.5929376855414842e-13,2.899475234548545e-12,1.8966444296456261e-12,1,none,69,70,1.5543122344752192e-14,1.3322676295501878e-14,1,31,1.8966444296456261e-12,5.5841620854581898e-13,1.8966444296456261e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806264317,0.00027894894765679933,2.9529529247895374e-12,1.9773895954134286e-12,2.899475234548545e-12,1.8966444296456261e-12,1.0000000000000149,6.4730262340143275e-13,6.4722742071837319e-13,0.99999999999999833,0,soft,active,0,1
32,29,1,0,7.1895914932763121e-11,6.1916625368123007e-11,1.8966444296456261e-12,1.1605900485233027e-12,5.5929376855414842e-13,5.5963399091405771e-13,1.8966444296456261e-12,1.1605900485233027e-12,1,none,70,71,1.3322676295501878e-14,1.4876988529977098e-14,1,32,1.1605900485233027e-12,5.5841620854581898e-13,1.1605900485233027e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806299844,0.00027894894765770947,1.9773895954134286e-12,1.2884717554210173e-12,1.8966444296456261e-12,1.1605900485233027e-12,1.0000000000000142,6.2310283841037614e-13,6.2296966797738628e-13,0.99999999999999822,0,soft,active,0,1
33,29,1,0,4.1392073083808311e-11,3.6743229232090798e-11,1.1605900485233027e-12,6.4245871631582439e-13,5.5963399091405771e-13,5.5521387567739451e-13,1.1605900485233027e-12,6.4245871631582439e-13,1,none,71,72,1.4876988529977098e-14,1.532107773982716e-14,1,33,6.4245871631582439e-13,5.5521387567739451e-13,6.4245871631582439e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806292738,0.00027894894765752765,1.2884717554210173e-12,8.4912640396756603e-13,1.1605900485233027e-12,6.4245871631582439e-13,1.0000000000000149,6.225927972454846e-13,6.224887082369919e-13,1.0000000000000004,0,converged,converged,0,0
34,none,0,30,,,6.4245871631582439e-13,6.4245871631582439e-13,5.5521387567739451e-13,5.5521387567739451e-13,6.4245871631582439e-13,6.4245871631582439e-13,0,no_valid_correction,72,72,1.532107773982716e-14,1.532107773982716e-14,0,33,6.4245871631582439e-13,5.5521387567739451e-13,6.4245871631582439e-13,1,0,0,1,no_valid_correction,0,1,3e-09,33,1,12,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,inactive,inactive,0,0
