method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,0,-40.190776252600713,5.5747088799914306e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,1,-39.587783846039748,9.8543149483378959e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,2,-39.530151400183001,3.5551717311538713e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,3,-39.530151400183001,3.1160037915868831e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,4,-39.53015140018298,2.6365439543938867e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,5,-39.412585414388559,7.2091887065904084e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,6,-39.412585414388545,4.6653505028948819e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,7,-39.402524307527742,4.1227125594062313e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,8,-39.402524307527727,2.5776283460552088e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,9,-39.40252430752772,2.3016147582966498e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,10,-39.376663783891679,6.1150235172550675e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,11,-39.376663783891658,3.1642887359594987e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,12,-39.376663783891651,1.6509717891050963e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,13,-39.367701470295508,5.7343032783623642e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,14,-39.367701470295458,4.5285328980497342e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,15,-39.364323150450026,2.5873146220597984e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,16,-39.364323150449991,1.4110387038039292e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,17,-39.364323150449991,1.1553476867408968e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,18,-39.312786707793229,1.1783641881422659e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,19,-39.312786707793229,1.3102541379038499e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,20,-39.312786707793215,1.7384150728579422e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,21,-39.290219883813158,2.1992605904029296e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,22,-39.290219883813158,3.5630478220866415e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,23,-39.290219883813137,2.4744008809971796e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,24,-39.176458439526058,2.0707249014384157e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,25,-39.059902131173494,1.7771098341443828e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,26,-39.059902131173438,1.0819321224300157e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,27,-39.059902131173423,1.3617326162949858e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,28,-39.023899884567186,1.7497138545466723e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,29,-39.011775245367424,0.0004072463694369114
