method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,0,-40.19077625260072,4.5580199499615703e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,1,-39.58778384603977,3.097573320188555e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,2,-39.530151400183001,1.7044182453548626e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,3,-39.53015140018298,1.310947994082754e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,4,-39.530151400182945,1.6534692403818214e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,5,-39.412585414388658,1.3468599479108016e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,6,-39.412585414388573,1.2226681612709527e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,7,-39.402524307527798,1.1582100315324202e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,8,-39.40252430752777,1.0153872907198752e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,9,-39.402524307527749,1.4358700116999721e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,10,-39.3766637838918,1.0209024309682216e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,11,-39.376663783891672,7.9993632292376276e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,12,-39.37666378389163,1.2437835687401554e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,13,-39.367701470295472,1.171714349227173e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,14,-39.367701470295465,1.8946794188774257e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,15,-39.364323150450048,1.7183243647767789e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,16,-39.364323150449984,1.4002668322159028e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,17,-39.364323150449948,1.0558927583685808e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,18,-39.3127867077934,8.7280251890293887e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,19,-39.312786707793315,1.2424832928300132e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,20,-39.312786707793187,1.0690346138447932e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,21,-39.29021988381335,1.1536920907734337e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,22,-39.290219883813187,1.2186113040940312e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,23,-39.290219883813045,1.4156762055262776e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,24,-39.17645843952598,4.7661425058689072e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,25,-39.059902131173573,5.0603867975459318e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,26,-39.059902131173466,8.9310154803018823e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,27,-39.05990213117331,6.0466139094926171e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,28,-39.023899884567165,7.1156024335350873e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,29,-39.013014208760843,1.6210718171212894e-09
