method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.19077625260077,8.8184129347193867e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039756,2.4082319018794646e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183037,1.1551817782607524e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.53015140018303,1.5525357208897871e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400183016,1.7440214799705741e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388573,8.1592814404767564e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388538,3.8969011262108756e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527749,2.2575428858643805e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527734,9.9535768843714514e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.402524307527706,9.7852990085109414e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891708,7.3284207884547363e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891679,1.4432545267148663e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891679,1.5347565847811467e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295479,2.0984841952061214e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295451,1.6068719847499215e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450048,1.0858691515165492e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450012,4.3661126562261001e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150450012,1.1266237101722574e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793272,8.4768069136773627e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793236,4.6443820757281393e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793222,6.9060938101722214e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813201,1.5705769220681179e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813137,1.3619195337924158e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813137,1.0322761064155144e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439525859,1.1083855058522062e-08
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173509,1.2958842170187709e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.05990213117343,1.526159955606152e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173395,3.3317466791973226e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567079,1.6475956081656384e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-39.012231165423366,0.0008566285270643491
