method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,0,-40.190776252600713,5.8229832989135701e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,1,-39.58778384603977,2.2585803373988977e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,2,-39.530151400183009,9.901343930893434e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,3,-39.530151400183001,1.5796024152370111e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,4,-39.530151400183001,2.071952469768344e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,5,-39.412585414388602,6.1147477721938954e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,6,-39.412585414388566,6.4644818077885225e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,7,-39.402524307527777,5.9810989972004718e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,8,-39.402524307527763,5.2368612890285571e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,9,-39.402524307527756,2.0064053298474574e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,10,-39.376663783891807,8.4911515282822093e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,11,-39.376663783891729,8.3043788616751245e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,12,-39.376663783891601,1.0987904341817486e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,13,-39.367701470295486,8.1611074970319576e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,14,-39.367701470295451,3.3646716188772514e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,15,-39.364323150450033,1.4826894123932714e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,16,-39.364323150449955,2.3361820788735743e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,17,-39.36432315044992,2.6292264530497899e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,18,-39.312786707793201,5.581981769444228e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,19,-39.312786707793194,2.3574280882108183e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,20,-39.31278670779318,5.7138890600943895e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,21,-39.290219883813201,2.8104563631763503e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,22,-39.29021988381313,1.1210461822039681e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,23,-39.290219883812981,4.3071035651768703e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,24,-39.176458439525973,6.276529816529926e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,25,-39.059902131173516,3.3207989688507411e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,26,-39.059902131173502,6.0466368155462388e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,27,-39.059902131173402,3.2509906958617212e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,28,-39.023899884567108,5.0518754263335388e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,45,30,29,-39.013014208760964,5.2825700299360741e-12
