davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
9,28,1.8585345948236633e-13,1.4219515564752307e-13,1,51,5.1892049499175153e-07,29,1.4219515564752307e-13,5.1892049499175153e-07,1.2656542480726785e-14,0
10,29,5.1892049499175153e-07,3.1080051817567689e-07,1,35,3.1080051817567689e-07,29,1.5376586522599564e-13,3.1080051817567689e-07,1.4432899320127035e-14,1
10,28,1.4219515564752307e-13,1.5376586522599564e-13,1,35,3.1080051817567689e-07,29,1.5376586522599564e-13,3.1080051817567689e-07,1.4432899320127035e-14,1
11,29,3.1080051817567689e-07,1.5071934226383555e-07,1,37,1.5071934226383555e-07,29,6.8911109517222297e-14,1.5071934226383555e-07,1.8429702208777599e-14,0
11,28,1.5376586522599564e-13,6.8911109517222297e-14,1,37,1.5071934226383555e-07,29,6.8911109517222297e-14,1.5071934226383555e-07,1.8429702208777599e-14,0
12,29,1.5071934226383555e-07,8.5459037453766945e-08,1,39,8.5459037453766945e-08,29,6.5490545881964418e-14,8.5459037453766945e-08,1.5765166949677223e-14,0
12,27,1.4615066394662943e-13,8.9722730342243299e-14,1,39,8.5459037453766945e-08,29,6.5490545881964418e-14,8.5459037453766945e-08,1.5765166949677223e-14,0
13,29,8.5459037453766945e-08,5.4999080141057635e-08,1,41,5.4999080141057635e-08,29,6.8066258880730913e-14,5.4999080141057635e-08,1.5987211554602254e-14,0
13,25,1.1222399291257049e-13,4.7427584385659827e-14,1,41,5.4999080141057635e-08,29,6.8066258880730913e-14,5.4999080141057635e-08,1.5987211554602254e-14,0
14,29,5.4999080141057635e-08,4.1487903081344001e-08,1,42,4.1487903081344001e-08,29,6.8805661073378217e-14,4.1487903081344001e-08,1.5765166949677223e-14,0
15,29,4.1487903081344001e-08,3.0337798241746676e-08,1,43,3.0337798241746676e-08,29,6.8832336910067696e-14,3.0337798241746676e-08,1.5765166949677223e-14,0
16,29,3.0337798241746676e-08,2.1650363662913808e-08,1,44,2.1650363662913808e-08,29,6.9979788159707398e-14,2.1650363662913808e-08,1.6209256159527285e-14,0
17,29,2.1650363662913808e-08,1.6149442675128438e-08,1,45,1.6149442675128438e-08,29,7.0668957884230183e-14,1.6149442675128438e-08,1.7541523789077473e-14,0
18,29,1.6149442675128438e-08,1.2437036882321613e-08,1,46,1.2437036882321613e-08,29,7.674966829893177e-14,1.2437036882321613e-08,1.7541523789077473e-14,0
19,29,1.2437036882321613e-08,8.5018120649303944e-09,1,47,8.5018120649303944e-09,29,7.4399688573093649e-14,8.5018120649303944e-09,1.8429702208777599e-14,0
20,29,8.5018120649303944e-09,6.2555282635261815e-09,1,48,6.2555282635261815e-09,29,7.2580337055594083e-14,6.2555282635261815e-09,1.7097434579227411e-14,0
21,29,6.2555282635261815e-09,5.133187420285811e-09,1,49,5.133187420285811e-09,29,6.5392227453061835e-14,5.133187420285811e-09,1.6653345369377348e-14,0
22,29,5.133187420285811e-09,3.3345745118920313e-09,1,51,3.3345745118920313e-09,29,5.9273841807445401e-14,3.3345745118920313e-09,1.5987211554602254e-14,0
22,27,1.0164654623876388e-13,2.9235285267426157e-14,1,51,3.3345745118920313e-09,29,5.9273841807445401e-14,3.3345745118920313e-09,1.5987211554602254e-14,0
23,29,3.3345745118920313e-09,1.7305468244698097e-09,1,52,1.7305468244698097e-09,29,5.667921268570859e-14,1.7305468244698097e-09,1.5099033134902129e-14,0
24,29,1.7305468244698097e-09,8.2784171858067524e-10,1,53,8.2784171858067524e-10,29,5.5930129165937646e-14,8.2784171858067524e-10,1.3988810110276972e-14,0
25,29,8.2784171858067524e-10,4.4479140193553186e-10,1,54,4.4479140193553186e-10,29,5.4829222179699636e-14,4.4479140193553186e-10,1.4876988529977098e-14,0
26,29,4.4479140193553186e-10,3.0899442024299767e-10,1,35,3.0899442024299767e-10,29,5.4928802241209741e-14,3.0899442024299767e-10,1.4210854715202004e-14,1
27,29,3.0899442024299767e-10,2.2243436198300343e-10,1,36,2.2243436198300343e-10,29,5.4262827286137442e-14,2.2243436198300343e-10,1.3100631690576847e-14,0
28,29,2.2243436198300343e-10,1.7083396288831662e-10,1,37,1.7083396288831662e-10,29,5.4226354235025967e-14,1.7083396288831662e-10,1.532107773982716e-14,0
29,29,1.7083396288831662e-10,1.1109695634460661e-10,1,38,1.1109695634460661e-10,29,5.3933534608096551e-14,1.1109695634460661e-10,2.0650148258027912e-14,0
30,29,1.1109695634460661e-10,5.6347363495617511e-11,1,39,5.6347363495617511e-11,29,5.3631611907796152e-14,5.6347363495617511e-11,1.4876988529977098e-14,0
31,29,5.6347363495617511e-11,2.9471375393973623e-11,1,40,2.9471375393973623e-11,29,5.3445705955228848e-14,2.9471375393973623e-11,1.3766765505351941e-14,0
32,29,2.9471375393973623e-11,1.6443858595982947e-11,1,41,1.6443858595982947e-11,29,5.2425091214442785e-14,1.6443858595982947e-11,1.532107773982716e-14,0
33,29,1.6443858595982947e-11,8.6876789684292793e-12,1,42,8.6876789684292793e-12,29,5.2298979114269995e-14,8.6876789684292793e-12,1.4210854715202004e-14,0
34,29,8.6876789684292793e-12,5.7114042622864781e-12,1,43,5.7114042622864781e-12,29,5.0355736099086203e-14,5.7114042622864781e-12,1.4876988529977098e-14,0
35,29,5.7114042622864781e-12,5.3521991347496023e-12,1,44,5.3521991347496023e-12,29,5.0318110137384065e-14,5.3521991347496023e-12,1.5099033134902129e-14,0
36,29,5.3521991347496023e-12,5.2825700299360741e-12,1,45,5.2825700299360741e-12,29,5.0518754263335388e-14,5.2825700299360741e-12,1.4876988529977098e-14,0
37,29,5.2825700299360741e-12,5.3118726156978976e-12,0,45,5.2825700299360741e-12,29,5.0518754263335388e-14,5.2825700299360741e-12,1.4876988529977098e-14,0
