method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,0,-40.190776252600713,5.5494419483025531e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,1,-39.587783846039763,6.7094820076602503e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,2,-39.53015140018308,5.9065331710554308e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,3,-39.530151400183044,3.8528450411033391e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,4,-39.530151400183016,4.5662286535399221e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,5,-39.41258541438858,3.4150795502868842e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,6,-39.412585414388531,3.8805387579798211e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,7,-39.402524307527749,3.4291166459909507e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,8,-39.402524307527742,5.7771173634168808e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,9,-39.402524307527734,2.8032800964602041e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,10,-39.376663783891722,3.8961657401323294e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,11,-39.376663783891715,2.7958334032185636e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,12,-39.376663783891672,3.532763867903139e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,13,-39.367701470295444,4.6783094543741416e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,14,-39.367701470295422,4.2173560973707348e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,15,-39.364323150450062,3.4876523681093905e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,16,-39.364323150450005,6.740363273553132e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,17,-39.364323150449955,4.0623779631313872e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,18,-39.312786707793236,2.9366677272516e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,19,-39.312786707793208,3.0795218998972414e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,20,-39.312786707793201,3.7439916506369074e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,21,-39.29021988381313,4.4127662171641784e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,22,-39.290219883813123,3.4482083934890229e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,23,-39.290219883813123,2.9492618986008216e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,24,-39.176458439526009,2.6106415919627052e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,25,-39.059902131173516,5.2217803415472713e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,26,-39.059902131173423,2.5672744102915003e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,27,-39.059902131173409,4.9348377511641458e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,28,-39.023899884567136,3.845977851272229e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,43,30,29,-39.013014207422529,6.8508741840081314e-07
