method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.19077625260077,8.819491073621735e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039699,6.5780774357684746e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183037,2.509012748310611e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183016,2.7546563636319936e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400182994,2.8560082201662023e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388516,3.6149874727253918e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388481,4.4040917538546913e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527734,4.4542282412880404e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527713,3.6030333343564763e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.402524307527699,3.3325423127597919e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891686,3.2482914590245876e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891679,4.8351597366287259e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891644,4.205453809479791e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295408,4.8228077365901759e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295401,9.4110238295169502e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450048,2.9234087958203157e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450033,2.8230817182980001e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150450019,2.8416648170351251e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793236,3.4909566251913296e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793208,2.4262977265193122e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793201,3.1261598806039424e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813144,3.789562096618089e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813137,7.2480158773031494e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813123,4.8867455868344984e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526108,4.0960284686888481e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173466,6.6848740822199821e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173466,1.2843366109099583e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.05990213117343,3.4794773575303348e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567165,4.8207012396286028e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-39.012537931433677,0.00066948386611412043
