method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,0,-40.190776252600685,1.0057731295906017e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,1,-39.58778384603972,2.7642588575903463e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,2,-39.530151400183087,3.4130094687166635e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,3,-39.530151400183087,3.8116548430223668e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,4,-39.530151400183058,2.6365466355480592e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,5,-39.412585414388573,5.9799966880945372e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,6,-39.412585414388538,1.3078184655864714e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,7,-39.402524307527791,3.0750640443304961e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,8,-39.402524307527763,5.0318006184852564e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,9,-39.40252430752772,8.1773112658916376e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,10,-39.376663783891779,5.7671460021222817e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,11,-39.376663783891772,5.4449622667880625e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,12,-39.376663783891559,7.4008285876431526e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,13,-39.367701470295373,4.0492493993441958e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,14,-39.367701470295358,8.0589921647622361e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,15,-39.364323150450097,2.0644890297201384e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,16,-39.364323150450069,2.7643970159514441e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,17,-39.364323150450069,1.782189086282605e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,18,-39.3127867077934,2.9263251677562478e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,19,-39.312786707793208,1.9208483087663903e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,20,-39.312786707793194,1.7487060448551545e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,21,-39.290219883813222,4.4228640913954432e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,22,-39.290219883813087,4.4814532744254922e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,23,-39.290219883813023,1.9600882973721622e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,24,-39.176458439526051,1.3468125796625599e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,25,-39.059902131173516,1.0515660947084438e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,26,-39.059902131173466,1.2011110458859008e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,27,-39.059902131173338,1.4185397376041062e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,28,-39.023899884567122,4.8177147073059637e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,29,-39.013014208760971,2.4226023889461852e-10
