method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,0,-40.19077625260077,8.8261528834027451e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,1,-39.587783846039756,8.3951529871257027e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,2,-39.530151400183044,5.2849940658036859e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,3,-39.53015140018303,4.6658472619201612e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,4,-39.530151400183023,7.0956329740025595e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,5,-39.412585414388566,4.6580627957662814e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,6,-39.412585414388566,8.7516833212107426e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,7,-39.40252430752777,1.4448382127493553e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,8,-39.402524307527756,2.9039648882891187e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,9,-39.402524307527742,7.6960552467133167e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,10,-39.376663783891694,9.5904611064511552e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,11,-39.376663783891679,9.4317687832736332e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,12,-39.37666378389163,3.3408202144328122e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,13,-39.367701470295501,5.7825526428389222e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,14,-39.367701470295486,8.3515962697493491e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,15,-39.364323150450033,5.1827269447317079e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,16,-39.364323150450012,7.8012533727487453e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,17,-39.364323150450005,5.415582267164015e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,18,-39.312786707793258,3.5747203919817051e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,19,-39.312786707793229,4.9607488737859054e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,20,-39.312786707793222,6.2533229332473355e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,21,-39.290219883813172,8.0005418627250562e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,22,-39.290219883813144,1.377606884105211e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,23,-39.290219883813144,9.2111007110236732e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,24,-39.176458439526037,2.7336806225801446e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,25,-39.059902131173565,6.5544759424587998e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,26,-39.059902131173509,2.9698576401079067e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,27,-39.059902131173466,2.2347891191658896e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,28,-39.023899884567108,7.0329784521478087e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,29,-38.355627540996437,0.007503343540822765
