method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600706,6.8810523386190132e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039827,2.0862358588187868e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183044,9.2232862582925665e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183037,6.7694293197889988e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183016,1.3645750250866795e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.412585414388623,1.1225490626684284e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388609,1.1024377448299862e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.402524307527784,8.347887490781809e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527756,7.8755865534981592e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527734,8.781463487752147e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891757,7.8217445446776627e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891708,7.2866344096992371e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891701,5.7588462285254012e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295515,9.3698233694463875e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295515,8.9210335869243448e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450076,9.1211213924795412e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450055,9.6175734731946713e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.364323150450026,1.1613660189839812e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793272,1.0768513817829099e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793251,1.2712899194389718e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793244,1.3792264058891515e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813172,1.5858786794790194e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.290219883813151,1.7350988785784293e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813137,1.4621188142757115e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526037,1.4228308107498169e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.059902131173473,4.9289052256439285e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173452,1.2284847087286593e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173445,3.7425266773078617e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567186,4.2832268325956478e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-38.412004725751032,0.010215667499096623
