method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,0,-40.190776252600742,3.9562923953400046e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,1,-39.587783846039805,3.8249847097881806e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,2,-39.530151400183065,4.6915665098956113e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,3,-39.530151400183037,4.7533779890177052e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,4,-39.53015140018298,4.4189649600252927e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,5,-39.412585414388431,3.6848502088695559e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,6,-39.412585414388424,4.0160596203958663e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,7,-39.402524307527891,5.4282797592373308e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,8,-39.402524307527763,2.2677130556709887e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,9,-39.40252430752772,4.4736751645206335e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,10,-39.37666378389185,6.2694744009818396e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,11,-39.376663783891694,2.7713236518352438e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,12,-39.376663783891622,3.6096478747077611e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,13,-39.36770147029543,2.4722576173526866e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,14,-39.367701470295408,3.503334898581692e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,15,-39.364323150450133,5.451157152180532e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,16,-39.364323150449977,5.8160753714321057e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,17,-39.364323150449927,5.1024188555161801e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,18,-39.312786707793386,5.5940482968909814e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,19,-39.312786707793279,3.6498924935979309e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,20,-39.312786707793215,4.0368490383937517e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,21,-39.290219883813357,6.4939303109832537e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,22,-39.290219883813187,5.1593023196822204e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,23,-39.290219883812924,7.6993831409398397e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,24,-39.176458439526208,1.0065747030058494e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,25,-39.059902131173594,2.0449302322329746e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,26,-39.059902131173395,1.8474980760669792e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,27,-39.059902131173338,2.0479920934216662e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,28,-39.023899884567193,8.4519710919423006e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,47,30,29,-39.013014208761007,1.1049980129707247e-10
