davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.00071184485687988887,1,0,0,0,0,0,0.037902359020781665,0.037616807738446084
1,28,7.5979674608326615e-12,1,0,0,0,0,0,3.893939472269775e-10,3.2079434862802792e-10
2,29,2.9289389259096168e-05,1,0,0,0,0,0,0.004109316264219497,0.0030857007891741052
2,28,6.2762716360714672e-13,1,0,0,0,0,0,8.3044747579174157e-11,4.2713886782184502e-11
3,29,1.0646102845654764e-05,1,0,0,0,0,0,0.00053279226637772958,0.00035380492174098783
3,28,5.6818179231676816e-13,1,0,0,0,0,0,4.6073153372617375e-11,3.4455991729291389e-11
4,29,4.9075768965652017e-06,1,0,0,0,0,0,0.00020579759765323218,0.00013318288439596656
4,28,8.5822669454022575e-13,1,0,0,0,0,0,5.2705886749417675e-11,3.2698535116807688e-11
5,29,2.6375730597040849e-06,1,0,0,0,0,0,0.00011734360056212158,8.2246078328811548e-05
5,28,7.6684241178992873e-13,1,0,0,0,0,0,3.2062380597795565e-11,2.1313097435770782e-11
6,29,1.7604831706430433e-06,1,0,0,0,0,0,6.260944812094577e-05,4.9635243017352594e-05
6,28,4.2596171037705026e-13,1,0,0,0,0,0,1.5866442834627875e-11,1.214184236181079e-11
7,29,9.8395820047342684e-07,1,0,0,0,0,0,4.9873005060067818e-05,3.6828873141434406e-05
7,27,3.8796487409122823e-13,1,0,0,0,0,0,1.0451930554530899e-11,1.0013991751523657e-11
8,29,5.1375506174726485e-07,1,0,0,0,0,0,2.9948160622061603e-05,2.2099106422752517e-05
8,27,2.5979266526602933e-13,1,0,0,0,0,0,8.5426630949366042e-12,8.3326443386675723e-12
9,29,3.1893048402911964e-07,1,0,0,0,0,0,2.2227863567854723e-05,1.3419094806775471e-05
9,28,2.2402630493903881e-13,1,0,0,0,0,0,1.3648977125585265e-11,9.1125381629528095e-12
10,29,1.9502136456953572e-07,1,0,0,0,0,0,9.3991507482555458e-06,6.2080077253033797e-06
10,28,1.6938786988497231e-13,1,0,0,0,0,0,9.1687776287907913e-12,6.6984681709647104e-12
11,29,1.2791479397157528e-07,1,0,0,0,0,0,4.5438797499584719e-06,4.038129044766449e-06
11,24,1.4919237041454838e-13,1,0,0,0,0,0,3.8418198319906659e-12,3.4710275621938751e-12
12,29,8.7705568836714206e-08,1,0,0,0,0,0,4.6257626446173636e-06,3.6435734863643113e-06
12,26,1.2797081318780823e-13,1,0,0,0,0,0,4.1419296329097188e-12,3.8133603834689494e-12
13,29,5.8413510887349206e-08,1,0,0,0,0,0,4.3854893341203899e-06,2.8360710687096577e-06
13,28,1.2236736767968641e-13,1,0,0,0,0,0,4.5556656225301482e-12,3.6358850375958505e-12
14,29,3.6891229603671924e-08,1,0,0,0,0,0,2.1609601959936381e-06,1.5137075041313601e-06
14,1,9.4440248719106825e-14,0,0,1,0,0,0,0,0
14,8,8.2805325307041481e-14,0,0,1,0,0,0,0,0
14,21,7.7982090788664335e-14,0,0,1,0,0,0,0,0
14,7,7.1315273518575505e-14,0,0,1,0,0,0,0,0
14,27,6.7223153271868879e-14,0,0,1,0,0,0,0,0
14,28,6.3241338982461296e-14,0,0,1,0,0,0,0,0
14,23,6.3236403578558225e-14,0,0,1,0,0,0,0,0
14,13,5.7128367385273926e-14,0,0,1,0,0,0,0,0
14,10,5.1098818194628548e-14,0,0,1,0,0,0,0,0
14,14,5.1034044268121663e-14,0,0,1,0,0,0,0,0
14,18,5.0898277469661066e-14,0,0,1,0,0,0,0,0
14,22,4.9443296474350003e-14,0,0,1,0,0,0,0,0
