davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after
31,28;29,0,2,1.441195564043594e-10;0.0015416364271955653,1.1974998631326879e-10;0.0010334054338725052,1.7583773709072865e-05,1.9635320395757045e-05,2.1419909832013641e-12,9.8815819663008645e-13,1.7583773709072865e-05,1.9635320395757045e-05,0,global_not_improved,37,37,1.4432899320127035e-14,1.4210854715202004e-14
