method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,0,-40.190776252600713,5.5520786699450345e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,1,-39.58778384603977,9.4516270766994098e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,2,-39.53015140018303,5.5054107300800642e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,3,-39.530151400183009,6.4486060362366819e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,4,-39.530151400182994,6.188996208932889e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,5,-39.41258541438858,5.0206412322579432e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,6,-39.412585414388545,7.5479202529433968e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,7,-39.402524307527756,6.6134813310697357e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,8,-39.402524307527727,4.6612833140705531e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,9,-39.402524307527671,4.6142921857055042e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,10,-39.376663783891686,3.6558676400151323e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,11,-39.376663783891686,4.6331175030735436e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,12,-39.37666378389163,4.7572276742244786e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,13,-39.367701470295465,6.8062425868894002e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,14,-39.367701470295422,7.0753879815338568e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,15,-39.364323150450062,6.4594501858512587e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,16,-39.364323150450033,6.7761557025639826e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,17,-39.364323150450005,4.718480968161487e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,18,-39.312786707793244,4.7248360405780256e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,19,-39.312786707793229,3.8388800425619762e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,20,-39.312786707793201,3.4486277408675259e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,21,-39.290219883813172,4.8129036933000117e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,22,-39.290219883813158,5.3842017646251411e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,23,-39.290219883813151,7.0543079199444031e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,24,-39.176458439526044,6.874414588001816e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,25,-39.059902131173502,3.6903241256344462e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,26,-39.05990213117343,3.8990256862505764e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,27,-39.059902131173423,4.1985628832897479e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,28,-39.0238998845672,2.1419909832013641e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,29,-39.013012042990781,1.7583773709072865e-05
