davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
6,29,9.6460610485410042e-06,4.4965146092993787e-06,1,45,4.4965146092993787e-06,29,2.1954560436431935e-12,4.4965146092993787e-06,1.5099033134902129e-14,0,1,6,4.4965146092993787e-06,2.1954560436431935e-12,4.4965146092993787e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885831744822383,0.00027895294363256202,9.6460610485414413e-06,4.4965146092999149e-06,9.6460610485410042e-06,4.4965146092993787e-06,1.0000000000000164,4.554957284428303e-13,6.7302552199680593e-13,0.99999896306129499,0,active,active,0,0
6,28,2.8997460215518077e-12,2.1954560436431935e-12,1,45,4.4965146092993787e-06,29,2.1954560436431935e-12,4.4965146092993787e-06,1.5099033134902129e-14,0,1,6,4.4965146092993787e-06,2.1954560436431935e-12,4.4965146092993787e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885831744822383,0.00027895294363256202,9.6460610485414413e-06,4.4965146092999149e-06,9.6460610485410042e-06,4.4965146092993787e-06,1.0000000000000164,4.554957284428303e-13,6.7302552199680593e-13,0.99999896306129499,0,active,active,0,0
7,29,4.4965146092993787e-06,2.1731090084856168e-06,1,47,2.1731090084856168e-06,29,1.4139197587299664e-12,2.1731090084856168e-06,1.5987211554602254e-14,0,1,7,2.1731090084856168e-06,1.4139197587299664e-12,2.1731090084856168e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885712240238377,0.00027894988128911706,4.4965146092999149e-06,2.1731090084860767e-06,4.4965146092993787e-06,2.1731090084856168e-06,1.0000000000000135,2.2397304132833371e-13,5.0081350050605682e-14,0.99999913117988382,0,active,active,0,0
7,28,2.1954560436431935e-12,1.4139197587299664e-12,1,47,2.1731090084856168e-06,29,1.4139197587299664e-12,2.1731090084856168e-06,1.5987211554602254e-14,0,1,7,2.1731090084856168e-06,1.4139197587299664e-12,2.1731090084856168e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885712240238377,0.00027894988128911706,4.4965146092999149e-06,2.1731090084860767e-06,4.4965146092993787e-06,2.1731090084856168e-06,1.0000000000000135,2.2397304132833371e-13,5.0081350050605682e-14,0.99999913117988382,0,active,active,0,0
8,29,2.1731090084856168e-06,1.2770049235618526e-06,1,49,1.2770049235618526e-06,29,9.0841753714225425e-13,1.2770049235618526e-06,1.6209256159527285e-14,0,1,8,1.2770049235618526e-06,9.0841753714225425e-13,1.2770049235618526e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885688147986627,0.00027894926391740829,2.1731090084860767e-06,1.2770049235621757e-06,2.1731090084856168e-06,1.2770049235618526e-06,1.0000000000000124,4.3925238606850921e-13,4.7851303549632136e-13,0.99999981644555558,0,soft,active,0,1
8,28,1.4139197587299664e-12,9.0841753714225425e-13,1,49,1.2770049235618526e-06,29,9.0841753714225425e-13,1.2770049235618526e-06,1.6209256159527285e-14,0,1,8,1.2770049235618526e-06,9.0841753714225425e-13,1.2770049235618526e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885688147986627,0.00027894926391740829,2.1731090084860767e-06,1.2770049235621757e-06,2.1731090084856168e-06,1.2770049235618526e-06,1.0000000000000124,4.3925238606850921e-13,4.7851303549632136e-13,0.99999981644555558,0,soft,active,0,1
9,29,1.2770049235618526e-06,9.8471954644536721e-07,1,50,9.8471954644536721e-07,29,9.1641792626185984e-13,9.8471954644536721e-07,1.7319479184152442e-14,0,1,9,9.8471954644536721e-07,9.0841753714225425e-13,9.8471954644536721e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885681795976154,0.00027894910114509481,1.2770049235621757e-06,9.8471954644579369e-07,1.2770049235618526e-06,9.8471954644536721e-07,1.0000000000000149,4.5761813812354621e-13,4.5695098017770851e-13,0.9999998479773049,0,soft,active,0,1
10,29,9.8471954644536721e-07,7.5425767135694106e-07,1,51,7.5425767135694106e-07,29,9.0261606752323884e-13,7.5425767135694106e-07,1.7763568394002505e-14,0,1,10,7.5425767135694106e-07,9.0261606752323884e-13,7.5425767135694106e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885678987264669,0.00027894902917095852,9.8471954644579369e-07,7.5425767135748115e-07,9.8471954644536721e-07,7.5425767135694106e-07,1.0000000000000142,1.7535279892902053e-13,1.7628474072213525e-13,0.999999885126855,0,soft,active,0,1
11,29,7.5425767135694106e-07,3.8126240992371449e-07,1,52,3.8126240992371449e-07,29,9.0836935698615796e-13,3.8126240992371449e-07,1.7985612998927536e-14,0,1,11,3.8126240992371449e-07,9.0261606752323884e-13,3.8126240992371449e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885676909424546,0.00027894897592563615,7.5425767135748115e-07,3.8126240992479657e-07,7.5425767135694106e-07,3.8126240992371449e-07,1.0000000000000158,8.5823080336120942e-14,8.5547774616683817e-14,0.99999998175147464,0,soft,active,0,1
12,29,3.8126240992371449e-07,2.2973406529385834e-07,1,53,2.2973406529385834e-07,29,9.1137967175764013e-13,2.2973406529385834e-07,1.8429702208777599e-14,0,1,12,2.2973406529385834e-07,9.0261606752323884e-13,2.2973406529385834e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.01088567614342395,0.0002789489562966243,3.8126240992479657e-07,2.2973406529566612e-07,3.8126240992371449e-07,2.2973406529385834e-07,1.0000000000000153,4.3415150114494649e-14,4.3350260864313567e-14,0.99999999811541462,0,soft,active,0,1
13,29,2.2973406529385834e-07,1.2684184933790651e-07,1,54,1.2684184933790651e-07,29,9.1216698829644166e-13,1.2684184933790651e-07,1.7763568394002505e-14,0,1,13,1.2684184933790651e-07,9.0261606752323884e-13,1.2684184933790651e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885675923006488,0.00027894895064835593,2.2973406529566612e-07,1.2684184934118638e-07,2.2973406529385834e-07,1.2684184933790651e-07,1.0000000000000142,7.2333194212961904e-13,7.2307086790794747e-13,0.999999999883326,0,soft,active,0,1
14,29,1.2684184933790651e-07,6.4218233295185554e-08,1,55,6.4218233295185554e-08,29,9.0790255396013774e-13,6.4218233295185554e-08,1.7763568394002505e-14,0,1,14,6.4218233295185554e-08,9.0261606752323884e-13,6.4218233295185554e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885675836256326,0.00027894894842535518,1.2684184934118638e-07,6.4218233301603416e-08,1.2684184933790651e-07,6.4218233295185554e-08,1.0000000000000122,1.1747202809893006e-12,1.1749946787240716e-12,0.9999999997563378,0,soft,active,0,1
15,29,6.4218233295185554e-08,3.3441808026585831e-08,1,56,3.3441808026585831e-08,29,8.9244618866102223e-13,3.3441808026585831e-08,1.7097434579227411e-14,0,1,15,3.3441808026585831e-08,8.9244618866102223e-13,3.3441808026585831e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885675815046625,0.00027894894788184967,6.4218233301603416e-08,3.3441808038493982e-08,6.4218233295185554e-08,3.3441808026585831e-08,1.0000000000000149,7.2883138319609267e-13,7.2884082695029107e-13,0.99999999969612574,0,soft,active,0,1
16,29,3.3441808026585831e-08,2.2450977513635865e-08,1,57,2.2450977513635865e-08,29,8.8656479408169847e-13,2.2450977513635865e-08,1.5099033134902129e-14,0,1,16,2.2450977513635865e-08,8.8656479408169847e-13,2.2450977513635865e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675809248596,0.00027894894773327342,3.3441808038493982e-08,2.2450977531140609e-08,3.3441808026585831e-08,2.2450977513635865e-08,1.0000000000000162,5.9515430354465704e-13,5.9529300309255467e-13,0.99999999976739617,0,soft,active,0,1
17,29,2.2450977513635865e-08,1.4694291511136603e-08,1,58,1.4694291511136603e-08,29,8.8171427648413078e-13,1.4694291511136603e-08,1.8540724511240114e-14,0,1,17,1.4694291511136603e-08,8.8171427648413078e-13,1.4694291511136603e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675807458028,0.00027894894768738901,2.2450977531140609e-08,1.4694291537589735e-08,2.2450977513635865e-08,1.4694291511136603e-08,1.0000000000000149,6.4290761716404412e-13,6.4281060284696625e-13,0.99999999986666155,0,soft,active,0,1
18,29,1.4694291511136603e-08,8.0193332354605091e-09,1,59,8.0193332354605091e-09,29,8.6647716718471563e-13,8.0193332354605091e-09,1.6875389974302379e-14,0,1,18,8.0193332354605091e-09,8.6647716718471563e-13,8.0193332354605091e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675806626693,0.0002789489476660858,1.4694291537589735e-08,8.0193332822713002e-09,1.4694291511136603e-08,8.0193332354605091e-09,1.000000000000012,6.5557065745403093e-13,6.5556883354235218e-13,0.99999999996854805,0,soft,active,0,1
19,29,8.0193332354605091e-09,4.628727204760663e-09,1,60,4.628727204760663e-09,29,8.5852719914132753e-13,4.628727204760663e-09,1.7985612998927536e-14,0,1,19,4.628727204760663e-09,8.5852719914132753e-13,4.628727204760663e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675806299844,0.0002789489476577105,8.0193332822713002e-09,4.6287272843796284e-09,8.0193332354605091e-09,4.628727204760663e-09,1.0000000000000164,1.7349899653565641e-12,1.7347298704328163e-12,0.99999999999968503,0,soft,active,0,1
20,29,4.628727204760663e-09,2.784624325681122e-09,1,61,2.784624325681122e-09,29,8.5670604030668302e-13,2.784624325681122e-09,1.5765166949677223e-14,0,1,20,2.784624325681122e-09,8.5670604030668302e-13,2.784624325681122e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675806200368,0.00027894894765516127,4.6287272843796284e-09,2.7846244574664428e-09,4.628727204760663e-09,2.784624325681122e-09,1.0000000000000142,5.8289716359971537e-13,5.8310677839451859e-13,0.99999999999781264,0,soft,active,0,1
21,29,2.784624325681122e-09,1.444219025858998e-09,1,62,1.444219025858998e-09,29,8.3891073118639355e-13,1.444219025858998e-09,1.7097434579227411e-14,0,1,21,1.444219025858998e-09,8.3891073118639355e-13,1.444219025858998e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.010885675806171946,0.00027894894765443295,2.7846244574664428e-09,1.4442192695101143e-09,2.784624325681122e-09,1.444219025858998e-09,1.0000000000000169,8.4462171795065431e-13,8.4452819547006585e-13,0.99999999999846012,0,soft,active,0,1
22,29,1.444219025858998e-09,7.20247204965385e-10,1,63,7.20247204965385e-10,29,8.2612836124356657e-13,7.20247204965385e-10,1.6875389974302379e-14,0,1,22,7.20247204965385e-10,8.2612836124356657e-13,7.20247204965385e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.010885675806115103,0.00027894894765297665,1.4442192695101143e-09,7.2024767875260696e-10,1.444219025858998e-09,7.20247204965385e-10,1.000000000000012,3.1137718125170027e-13,3.1130479987249629e-13,0.99999999999959821,0,soft,active,0,1
23,29,7.20247204965385e-10,4.6295662362697105e-10,1,64,4.6295662362697105e-10,29,8.1200843565651491e-13,4.6295662362697105e-10,1.6653345369377348e-14,0,1,23,4.6295662362697105e-10,8.1200843565651491e-13,4.6295662362697105e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806157735,0.00027894894765406877,7.2024767875260696e-10,4.6295733574248987e-10,7.20247204965385e-10,4.6295662362697105e-10,1.0000000000000164,8.1561493400018007e-13,8.1550941036915183e-13,0.99999999999987477,0,soft,active,0,1
24,29,4.6295662362697105e-10,2.6679258460230015e-10,1,65,2.6679258460230015e-10,29,7.940312821069955e-13,2.6679258460230015e-10,1.7541523789077473e-14,0,1,24,2.6679258460230015e-10,7.940312821069955e-13,2.6679258460230015e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.01088567580607247,0.00027894894765188426,4.6295733574248987e-10,2.6679376620238424e-10,4.6295662362697105e-10,2.6679258460230015e-10,1.0000000000000169,6.1131725733407825e-13,6.1143378874138324e-13,0.99999999999996725,0,soft,active,0,1
25,29,2.6679258460230015e-10,1.3369962451416306e-10,1,66,1.3369962451416306e-10,29,7.8468525725752371e-13,1.3369962451416306e-10,1.5543122344752192e-14,0,1,25,1.3369962451416306e-10,7.8468525725752371e-13,1.3369962451416306e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806228789,0.00027894894765588931,2.6679376620238424e-10,1.3370192715956324e-10,2.6679258460230015e-10,1.3369962451416306e-10,1.0000000000000147,3.6040465281646458e-13,3.6030258063006647e-13,0.99999999999999334,0,soft,active,0,1
26,29,1.3369962451416306e-10,6.6364616138796105e-11,1,67,6.6364616138796105e-11,29,7.8377530005148304e-13,6.6364616138796105e-11,1.6209256159527285e-14,0,1,26,6.6364616138796105e-11,7.8377530005148304e-13,6.6364616138796105e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.010885675806207473,0.00027894894765534325,1.3370192715956324e-10,6.6369244224796829e-11,1.3369962451416306e-10,6.6364616138796105e-11,1.0000000000000149,2.409138185189968e-13,2.4088047382418937e-13,1.0000000000000056,0,soft,active,0,1
27,29,6.6364616138796105e-11,2.919163089757088e-11,1,68,2.919163089757088e-11,29,7.7986797184464183e-13,2.919163089757088e-11,1.5987211554602254e-14,0,1,27,2.919163089757088e-11,7.7986797184464183e-13,2.919163089757088e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806193262,0.00027894894765497912,6.6369244224796829e-11,2.9202046306954659e-11,6.6364616138796105e-11,2.919163089757088e-11,1.0000000000000151,9.2037775330402357e-14,9.1828224362209526e-14,1.0000000000000024,0,soft,active,0,1
28,29,2.919163089757088e-11,1.369320875677878e-11,1,69,1.369320875677878e-11,29,7.7340504082531412e-13,1.369320875677878e-11,1.6875389974302379e-14,0,1,28,1.369320875677878e-11,7.7340504082531412e-13,1.369320875677878e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.01088567580615063,0.00027894894765388679,2.9202046306954659e-11,1.3715032680015642e-11,2.919163089757088e-11,1.369320875677878e-11,1.0000000000000169,7.5049414941711377e-13,7.5037181987501653e-13,1.0000000000000016,0,soft,active,0,1
29,29,1.369320875677878e-11,5.6580807619840183e-12,1,70,5.6580807619840183e-12,29,7.733888352165938e-13,5.6580807619840183e-12,1.6653345369377348e-14,0,1,29,5.6580807619840183e-12,7.733888352165938e-13,5.6580807619840183e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806157735,0.00027894894765406872,1.3715032680015642e-11,5.710692444841635e-12,1.369320875677878e-11,5.6580807619840183e-12,1.0000000000000151,2.7955741742747204e-13,2.7955166263324399e-13,1.000000000000004,0,soft,active,0,1
30,29,5.6580807619840183e-12,3.218737903950336e-12,1,71,3.218737903950336e-12,29,7.7362873293041578e-13,3.218737903950336e-12,1.7097434579227411e-14,0,1,30,3.218737903950336e-12,7.733888352165938e-13,3.218737903950336e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806143524,0.00027894894765370486,5.710692444841635e-12,3.3104040706146616e-12,5.6580807619840183e-12,3.218737903950336e-12,1.0000000000000164,1.6740440007088531e-13,1.6747268100592724e-13,1.0000000000000038,0,soft,active,0,1
31,29,3.218737903950336e-12,2.3947319917869768e-12,1,72,2.3947319917869768e-12,29,7.7124313412320453e-13,2.3947319917869768e-12,1.532107773982716e-14,0,1,31,2.3947319917869768e-12,7.7124313412320453e-13,2.3947319917869768e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806221684,0.00027894894765570738,3.3104040706146616e-12,2.515861141720704e-12,3.218737903950336e-12,2.3947319917869768e-12,1.0000000000000155,5.0709430976327918e-13,5.0704124244111991e-13,0.99999999999999589,0,soft,active,0,1
32,29,2.3947319917869768e-12,1.6989186137459313e-12,1,73,1.6989186137459313e-12,29,7.7152655134898908e-13,1.6989186137459313e-12,1.3322676295501878e-14,0,1,32,1.6989186137459313e-12,7.7124313412320453e-13,1.6989186137459313e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806235895,0.00027894894765607134,2.515861141720704e-12,1.8658986241403525e-12,2.3947319917869768e-12,1.6989186137459313e-12,1.0000000000000135,3.8727749483070386e-13,3.8722671828811574e-13,1.0000000000000024,0,soft,active,0,1
33,29,1.6989186137459313e-12,1.1096547354992382e-12,1,74,1.1096547354992382e-12,29,7.7146335585569167e-13,1.1096547354992382e-12,1.7097434579227411e-14,0,1,33,1.1096547354992382e-12,7.7124313412320453e-13,1.1096547354992382e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806271422,0.00027894894765698142,1.8658986241403525e-12,1.3514767261939845e-12,1.6989186137459313e-12,1.1096547354992382e-12,1.0000000000000135,3.7019483877731755e-13,3.7019301024076076e-13,0.999999999999997,0,soft,active,0,1
34,29,1.1096547354992382e-12,6.1482373968689715e-13,1,75,7.7133167615628224e-13,28,7.7133167615628224e-13,6.1482373968689715e-13,1.532107773982716e-14,0,1,34,7.7133167615628224e-13,7.7124313412320453e-13,6.1482373968689715e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,34,0,12,0,0.01088567580615063,0.00027894894765388689,1.3514767261939845e-12,9.8638774603329366e-13,1.1096547354992382e-12,7.7133167615628224e-13,1.0000000000000164,7.0434651652388686e-13,7.045861590385107e-13,0.99999999999999878,0,converged,converged,0,0
