method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,0,-40.190776252600656,1.6657274614170819e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,1,-39.587783846039706,8.723720593387418e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,2,-39.530151400183016,2.7035959069048095e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,3,-39.530151400182994,3.3452825261230493e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,4,-39.530151400182959,3.519545471711019e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,5,-39.412585414388538,5.6509522342400978e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,6,-39.412585414388516,5.6440239433553676e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,7,-39.402524307527692,4.587630467409058e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,8,-39.402524307527692,3.7305893511173172e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,9,-39.402524307527663,5.979085692781282e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,10,-39.376663783891665,3.3886523567057874e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,11,-39.376663783891658,3.9036412476273804e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,12,-39.376663783891587,4.5596576524984306e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,13,-39.367701470295444,7.7513129118372906e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,14,-39.367701470295387,7.7462308730354298e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,15,-39.364323150450033,2.7892322144735448e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,16,-39.364323150450019,2.5604410248014063e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,17,-39.364323150449998,3.1152492468986312e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,18,-39.312786707793244,3.1972854401934326e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,19,-39.312786707793208,3.4283314470358066e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,20,-39.312786707793201,2.5079457244494864e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,21,-39.290219883813144,4.1444199711018458e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,22,-39.290219883813137,6.2642901135206309e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,23,-39.29021988381313,6.3287986363664752e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,24,-39.176458439526009,4.7319472886169278e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,25,-39.059902131173502,1.622265186176699e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,26,-39.059902131173452,1.442214374557669e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,27,-39.059902131173452,2.7477803169164577e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,28,-39.023899884567129,7.7133167615628224e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,75,30,29,-39.013014208760957,6.1482373968689715e-13
