repeat,pair_index,lambda,relative_eigen_residual,vector_norm
1,0,-40.190776252600671,4.0532650558168416e-13,1.0000000000000007
1,1,-39.587783846039798,1.6779890374933961e-13,0.99999999999999867
1,2,-39.53015140018303,2.8714609590268136e-13,0.99999999999999922
1,3,-39.530151400182966,1.3988499804698489e-13,1.0000000000000036
1,4,-39.530151400182952,2.6681626250002381e-13,0.99999999999999778
1,5,-39.412585414388715,2.6366392951245437e-13,0.99999999999999845
1,6,-39.41258541438868,4.2587557688460745e-13,0.99999999999999856
1,7,-39.402524307527784,3.6654739841434106e-13,0.99999999999999967
1,8,-39.402524307527699,3.896737713321317e-14,0.99999999999999989
1,9,-39.402524307527663,8.3774059584918577e-14,0.99999999999999722
1,10,-39.37666378389175,5.2136149755082706e-14,0.99999999999999967
1,11,-39.376663783891686,2.6330146669695548e-13,1.0000000000000011
1,12,-39.376663783891665,7.7677646801558105e-14,1.0000000000000029
1,13,-39.367701470295529,3.6737155828580434e-13,1.0000000000000004
1,14,-39.36770147029543,3.709414810237885e-13,1.0000000000000016
1,15,-39.364323150450012,1.3777174609239546e-13,1.0000000000000042
1,16,-39.364323150449934,2.6316817298079339e-13,0.99999999999999445
1,17,-39.364323150449863,2.469494222910158e-13,0.99999999999999611
1,18,-39.312786707793364,2.7815935122479718e-13,1.0000000000000022
1,19,-39.312786707793208,1.9218888171666999e-13,0.99999999999999478
1,20,-39.312786707793144,2.4706608661815094e-13,1.0000000000000053
1,21,-39.290219883813194,1.5984789843100872e-13,1.0000000000000024
1,22,-39.290219883813144,3.9600493574205692e-13,0.999999999999994
1,23,-39.290219883813101,2.0002254880663136e-13,0.99999999999999656
1,24,-39.176458439526037,2.5019714287252142e-13,1.0000000000000056
1,25,-39.05990213117353,2.9175126429489112e-13,0.99999999999999634
1,26,-39.059902131173423,1.4388469169416673e-13,1.0000000000000009
1,27,-39.059902131173267,1.628084063222843e-13,1.0000000000000007
1,28,-39.023899884566987,2.7622415478743202e-13,1.0000000000000051
1,29,-39.013014208760985,3.7063899643102878e-13,1.0000000000000013
