N,epsilon,initial_precision,initial_tol,fp64_tol,initial_maxiter,fp64_maxiter,repeats,time_cusolver_syevd_sec,residual_cusolver_syevd,time_original_ipt_sec,residual_original_ipt,original_ipt_fixed_point_residual,original_ipt_iterations,time_initial_sec,time_fp64_refine_sec,time_mixed_total_sec,residual_mixed,initial_fixed_point_residual,fp64_fixed_point_residual,initial_iterations,fp64_iterations,initial_converged,fp64_converged,gpu_name,status,error
26000,0.06,tf32,1e-08,9.9999999999999998e-13,1000,1000,5,33.261956337559965,1.5173825793090459e-08,39.754599290713671,2.8008539478741995e-09,4.3051343881675503e-13,19,313.44290819521996,21.823062045965344,335.26597068887202,3.4650174087554434e-09,1.2595560768584242e-07,6.643154160137638e-13,1000,10,false,true,NVIDIA A100-SXM4-80GB,ok,
